Clapeyron Estimator,
[method=saturation_rhol, species=cyclohexanol]
T,out_rhol
299,9429.882188
326,9209.674521
352,8987.749601
378,8752.685703
408,8457.697684
435,8183.037141
487,7555.201677
513,7190.425319
543,6706.709265
569,6224.860224
600,5540.405351
