Clapeyron Estimator,
[method=saturation_rhov, species=cyclohexanol]
T,out_rhov
519,194.2681709
527,222.3572284
535,254.692492
543,290.8206869
551,331.2280351
559,376.5115815
566,427.418131
574,484.8951677
582,550.1857029
590,624.9580671
600,730.558107
